UPC,Item_Number,Quantity_NC,Quantity_AZ,Total,Dealer Price,Sale Price
706397956578,HCP9379BOSP,99,99,198,502.0,
706397962746,HCP9379BOSPSMSC,52,27,79,664.0,
706397966096,HCP9379FOSP,99,99,198,535.0,
706397966089,HCP9379REBSOSP,99,99,198,554.99,
706397943967,HP9201,0,0,0,618.0,
706397913120,PB9108LCA,0,0,0,682.0,
706397913137,PB9151LCA,0,0,0,708.0,
706397926588,PBD9108L,0,0,0,561.0,
706397919498,PC9105LCA18,0,0,0,1406.0,
706397919511,PC9107LCA18,0,0,0,1339.0,
706397919535,PC9108LCA18,0,0,0,1339.0,
706397964467,PH9117AOS,0,0,0,1160.0,
706397964733,PH9117AOSD,0,0,0,1315.0,
706397964474,PH9119AOS,0,0,0,1160.0,
706397964740,PH9119AOSD,0,0,0,1315.0,
706397913175,PI9134LCA,0,0,0,865.0,
706397913113,PI9209LCA,0,0,0,1016.0,
706397944018,PO9230,0,0,0,916.0,
706397919597,PX9105MLCA18,0,0,0,1063.0,
706397913144,PX9109LCA,0,0,0,773.0,
706397929626,PX9117L,0,0,0,709.0,
706397929633,PX9118L,0,0,0,709.0,
706397930134,PX9119L,0,0,0,709.0,
706397930141,PX9120L,0,0,0,709.0,
706397930325,PX9121L,0,0,0,709.0,
706397937690,PX9123L,0,0,0,709.0,
706397937706,PX9124L,0,0,0,709.0,
706397913151,PX9151LCA,0,0,0,816.0,
706397934514,PX9217L,0,0,0,1065.0,
706397934507,PX9218L,0,0,0,1065.0,
706397934484,PX9219L,0,0,0,1065.0,
706397934491,PX9220L,0,0,0,1065.0,
706397943608,PX9419,33,34,67,671.0,
706397943592,PX9419S,0,0,0,709.0,
706397943578,PX9420,0,0,0,671.0,
706397943585,PX9420S,0,0,0,709.0,
706397161019,XD9101,0,51,51,418.0,
706397161026,XD9102,0,14,14,418.0,
706397163013,XD9301,0,22,22,452.0,
706397163020,XD9302,0,99,99,452.0,
706397164010,XD9401,0,5,5,457.0,
706397164027,XD9402,0,36,36,457.0,
706397866129,XD9611,12,18,30,437.0,
706397866594,XD9621,0,7,7,482.0,
706397900014,XD9645,2,5,7,458.0,
706397168018,XD9801,0,45,45,418.0,
706397168025,XD9802,0,4,4,418.0,
706397926014,XDD9101,14,14,28,340.0,
706397926021,XDD9101HC,14,5,19,340.0,
706397926045,XDD9801,3,5,8,340.0,
706397926038,XDD9801HC,5,4,9,340.0,
706397952716,XE93810CBHCOSPD,0,0,0,647.0,
706397952495,XME93810CBHCOSP,5,0,5,505.0,
706397951832,XDM93845CBHCOSP,17,7,24,505.0,
706397956400,XD93845CBHCOSPD,14,6,20,647.0,
706397932442,XDME9389BHC,21,0,21,471.0,
706397943424,XDME9389CBHCOSP,80,22,102,505.0,
706397945589,XDM9389CBHCOSPD,99,0,99,647.0,
706397961251,XDME94510BHCOSP,42,33,75,505.0,
706397961725,XME94510BHCOSPD,25,14,39,647.0,
706397932459,XDME9459BHC,0,0,0,471.0,
706397932527,XDMET9459BHCOSP,21,5,26,566.0,
706397932497,XDMET9459FHCOSP,0,0,0,566.0,
706397955069,XDSG93345BCT,0,0,0,439.0,
706397950743,XDSG93345BOSP,0,0,0,360.0,
706397941185,XDSG9339BCT,16,6,22,439.0,
706397935795,XDSG9339BOSP,16,11,27,340.0,
706397041229,AA9122,0,0,0,1614.0,
706397041267,AA9126,0,0,0,1502.0,
706397904074,AA9611,0,0,0,1741.0,
706397926748,AA9622,0,0,0,1614.0,
706397852665,AA9626,0,0,0,1614.0,
706397939373,BAW920308CFD,25,18,43,2010.0,
706397939458,BAW920308CFDA,8,3,11,2065.0,
706397939137,BAW920308CFG,7,2,9,2010.0,
706397939465,BAW920308CFGA,12,8,20,2065.0,
706397939380,BAW920308D,0,0,0,1681.0,
706397939601,BAW920308DA,0,0,0,1736.0,
706397939120,BAW920308G,0,0,0,1681.0,
706397939472,BAW920308GA,0,0,0,1736.0,
706397939397,BAW9206CMCFD,4,4,8,2010.0,
706397939489,BAW9206CMCFDA,0,0,0,2065.0,
706397939199,BAW9206CMCFG,7,3,10,2010.0,
706397939496,BAW9206CMCFGA,0,0,0,2065.0,
706397939403,BAW9206CMD,0,0,0,1681.0,
706397939502,BAW9206CMDA,0,0,0,1736.0,
706397939182,BAW9206CMG,0,0,0,1681.0,
706397939519,BAW9206CMGA,0,0,0,1736.0,
706397939410,BAW92265CMCFD,0,0,0,2010.0,
706397939526,BAW92265CMCFDA,0,0,0,2065.0,
706397939175,BAW92265CMCFG,38,35,73,2010.0,
706397939533,BAW92265CMCFGA,0,0,0,2065.0,
706397939427,BAW92265CMD,29,19,48,1681.0,
706397939540,BAW92265CMDA,2,3,5,1736.0,
706397939168,BAW92265CMG,37,28,65,1681.0,
706397939557,BAW92265CMGA,1,3,4,1736.0,
706397939434,BAW92465PRCCFD,24,8,32,2010.0,
706397939564,BAW92465PRCCFDA,7,10,17,2065.0,
706397939151,BAW92465PRCCFG,31,25,56,2010.0,
706397939571,BAW92465PRCCFGA,19,11,30,2065.0,
706397939441,BAW92465PRCD,0,0,0,1681.0,
706397939588,BAW92465PRCDA,0,0,0,1736.0,
706397939144,BAW92465PRCG,0,0,0,1681.0,
706397939595,BAW92465PRCGA,0,0,0,1736.0,
706397956776,HL916556B,99,40,139,1546.0,
706397011024,MA9102-5,0,0,0,1451.0,
706397019020,MA9102CA,0,0,0,1451.0,
706397011062,MA9106-5,0,0,0,1370.0,
706397019068,MA9106CA,0,0,0,1370.0,
706397900106,MA9120,0,0,0,1370.0,
706397012229,MA9222,0,0,0,1594.0,
706397019228,MA9222CA,0,0,0,1594.0,
706397012267,MA9226,0,0,0,1499.0,
706397019266,MA9226CA,0,0,0,1499.0,
706397916985,MA9826C65CA,0,0,0,1614.0,
706397900793,MP9220,0,0,0,1628.0,
706397900755,MP9226,0,0,0,1628.0,
706397916961,MP9820C65,0,0,0,1662.0,
706397916022,MP9826C65,0,0,0,1662.0,
706397935504,ST916556B-B5,9,3,12,791.0,
706397926410,ST916556BM,3,0,3,791.0,
706397927110,ST916556BMACA-S,0,7,7,791.0,
706397927080,ST916556BMCA-S,0,5,5,791.0,
706397926427,ST916556BMLC,1,0,1,791.0,
706397913649,STE916556B,6,0,6,1066.0,
706397952723,STV91609B,99,99,198,1005.0,1005.0
706397926304,STV916308B,0,0,0,1158.0,
706397927905,STV916308BLC,0,0,0,1158.0,
706397925505,STV916556B,0,0,0,890.0,
706397935511,STV916556B-B5,0,0,0,890.0,
706397925987,STV916556BCA,0,21,21,890.0,
706397940621,ARS6032,99,66,165,28.99,
706397941826,HC5910,89,0,89,22.99,
706397929473,HC5911,3,44,47,22.99,
706397931247,HC5913,0,8,8,32.99,
706397940324,HC5915,0,0,0,32.99,
706397941857,HC5915F,0,0,0,32.99,
706397958626,HCP5915,0,0,0,32.99,
706397250065,MA5006,0,0,0,32.99,
706397860578,MA5021,0,0,0,41.99,
706397917654,PG6806,3,11,14,20.99,
706397921088,PG6906,0,0,0,20.99,
706397943509,PH6917,0,0,0,33.99,
706397943516,PH6920,0,0,0,33.99,
706397943899,PH6926,0,0,0,33.99,
706397645236,PI4523,0,0,0,13.99,
706397851804,PI4726,6,4,10,17.99,
706397901141,PI6069,0,0,0,22.99,
706397867287,PI6070,0,0,0,22.99,
706397873868,PI6074,0,0,0,33.99,
706397854492,PI6083,0,0,0,32.99,
706397850722,XD0923,0,0,0,22.99,
706397861223,XD0931,0,0,0,32.99,
706397862015,XD0933,0,0,0,32.99,
706397850739,XD0940,0,0,0,22.99,
706397850753,XD1923,6,38,44,22.99,
706397877033,XD1924,24,35,59,22.99,
706397854706,XD1940,5,0,5,22.99,
706397891329,XD4500,1,3,4,23.99,
706397867034,XD4510,0,0,0,23.99,
706397866747,XD4545,8,8,16,23.99,
706397891633,XD45451,0,0,0,34.99,
706397859152,XD5011,3,5,8,22.99,
706397860639,XD5016,1,10,11,22.99,
706397914042,XDE0908,3,18,21,26.99,
706397914158,XDE50071,0,0,0,32.99,
706397900748,XDG4546,10,0,10,32.99,
706397877187,XDM5011,0,0,0,26.99,
706397921712,XDM5015,7,66,73,26.99,
706397882457,XDM5019,97,15,112,26.99,
706397930042,XDME5914,99,99,198,26.99,
706397930004,XDME5922,0,0,0,26.99,
706397952730,XDME5935,15,5,20,40.99,
706397895761,XDS09061,0,0,0,32.99,
706397893941,XDS0907,0,0,0,22.99,
706397920043,XDS0907H,0,3,3,22.99,
706397897918,XDS0908,8,16,24,32.99,
706397905835,XDS4007,0,0,0,32.99,
706397892845,XDS5005,0,0,0,22.99,
706397897901,XDS5006,0,2,2,32.99,
706397892883,XDS50071,0,4,4,32.99,
706397926564,XDSG04071,8,9,17,32.99,
706397921583,XDSG09061,0,2,2,32.99,
706397917869,XDSG0908,1,4,5,32.99,
706397927929,XDSG4006H,10,10,20,22.99,
706397250508,MA5050,0,0,0,65.99,
706397886400,MA4GENAM,3,5,8,139.99,
706397885120,MA5028,2,2,4,264.99,
706397945510,STA918223B,7,2,9,1198.0,
706397956288,STAE918223CB,2,10,12,1470.0,
706397897796,XD9611HC,0,0,0,424.0,
706397919085,XDSG9339S,0,0,0,406.0,
,SAR4C2,0,0,0,,
866281000395,1911B,0,0,0,999.99,
854581007152,1911B1,0,0,0,1219.99,
854581007107,1911CC,0,0,0,1199.99,
854581007114,1911CC1,0,0,0,1499.99,
854581007015,S333,2,0,2,339.99,
854581007121,SA4CC,0,0,0,1799.99,
854581007138,SA5CC,0,0,0,1759.99,
854581007930,SAP22B,0,0,0,,
,SAP22BE,0,0,0,,
854581007954,SAP22C,0,0,0,,
854581007978,SAP22CE,0,0,0,,
854581007824,SWITCH-GUN,0,0,0,369.99,
869481000103,DP12,5,3,8,1239.99,
869481000172,DP12FDE,4,2,6,1239.99,
854581007183,DP12FDECA,3,1,4,1239.99,
869481000189,DP12ODG,1,1,2,1239.99,
854581007176,DP12ODGCA,1,1,2,1239.99,
866281000388,SKOBLK,2,2,4,769.99,
854581007381,SKOMBLK,1,1,2,619.99,
854581007220,SKOSBLK,0,0,0,619.99,
854581007893,SP12,1,1,2,564.99,
854581007909,SP12-COMPACT,8,0,8,564.99,
854581007251,SKO-02102-10,10,14,24,56.99,
854581007701,16721,0,0,0,899.99,
011356192523,19252,24,5,29,184.99,
011356192530,19253,0,2,2,184.99,174.99
011356194855,19485,8,2,10,217.99,
011356194862,19486,4,0,4,217.99,
011356194893,19489,0,0,0,217.99,214.99
011356194909,19490,0,0,0,249.99,
011356194954,19495,7,3,10,244.99,
011356194961,19496,8,3,11,256.99,
011356221544,22154,0,0,0,609.99,
011356221551,22155,0,0,0,609.99,
011356221568,22156,0,3,3,609.99,
011356221650,22165,0,6,6,609.99,
011356221667,22166,0,0,0,609.99,
011356221674,22167,0,0,0,609.99,
011356221681,22168,4,1,5,609.99,
011356221780,22178,0,0,0,609.99,
011356221797,22179,0,1,1,749.99,
011356224361,22436,5,18,23,217.99,214.99
011356224378,22437,0,0,0,217.99,214.99
011356224385,22438,10,8,18,217.99,
011356224392,22439,15,6,21,244.99,
011356225603,22560,0,0,0,254.99,
011356225610,22561,0,0,0,254.99,
011356225627,22562,98,9,107,254.99,244.99
011356225634,22563,78,24,102,254.99,244.99
011356225641,22564,38,5,43,259.99,249.99
011356225924,22592,0,0,0,749.99,
011356225931,22593,0,7,7,749.99,
011356225955,22595,0,0,0,749.99,
011356232168,23216-SAV,0,0,0,214.99,204.99
011356232182,23218-SAV,0,0,0,214.99,204.99
011356232199,23219,0,0,0,214.99,
011356232205,23220,0,0,0,214.99,204.99
011356232212,23221,0,0,0,194.99,184.99
011356232229,23222,0,0,0,609.99,
011356232236,23223,1,0,1,609.99,
011356232243,23224,0,0,0,609.99,
011356232472,23247,6,5,11,229.99,
011356232502,23250,12,0,12,274.99,264.99
011356232519,23251,15,3,18,274.99,264.99
011356573803,57380,36,0,36,614.99,
011356573810,57381,0,0,0,709.99,
011356232250,23225,4,15,19,589.99,
858426004214,ANKLEBITER,10,5,15,22.99,
859640007210,BELLYBAND-LRG,0,0,0,23.49,
859640007203,BELLYBAND-MED,1,6,7,23.49,
859640007197,BELLYBAND-SM,8,1,9,23.49,
859640007241,COMFORT-PAD-LRG,2,2,4,12.49,
859640007234,COMFORT-PAD-MED,2,0,2,12.49,
858426004528,GUARDHERBELT-LG,1,11,12,17.99,
858426004252,GUARDHERBELT-MD,3,4,7,17.99,
858426004245,GUARDHERBELT-SM,4,3,7,,
858426004108,LG-1L,3,22,25,17.99,
858426004092,LG-1S,52,0,52,17.99,
858426004115,LG-2,24,18,42,17.99,
858426004122,LG-3,9,6,15,17.99,
858426004153,LG-6S,34,3,37,17.99,
858426004436,LG-6S-MOD,7,3,10,17.99,
858426004030,MD-1,25,25,50,17.99,
858426004047,MD-2,20,15,35,17.99,
858426004054,MD-3,0,20,20,17.99,
858426004061,MD-4,0,21,21,17.99,
858426004733,MD-4-GEN1,25,6,31,17.99,
858426004764,MD-4-GEN1-MOD,19,23,42,17.99,
858426004429,MD-4-MOD,0,17,17,17.99,15.99
858426004078,MD-5,24,23,47,17.99,
859640007340,OR-3,7,0,7,,
859640007364,OR-5,22,0,22,,
859640007388,OR-7,14,5,19,23.99,
858426004009,SM-1,3,19,22,17.99,
858426004016,SM-2,12,15,27,17.99,
858426004023,SM-3,24,7,31,17.99,
858426004962,SM-5,34,26,60,17.99,
859640007005,SM-5-MOD,28,24,52,17.99,
858426004184,SMP-2,0,10,10,17.99,
858426004412,STM,10,1,11,23.49,
080926666016,66601,23,22,45,29.99,
080926449312,44931,9,6,15,,
080926449565,44956,10,5,15,,
080926663206,66320,13,13,26,50.99,
080926666054,66605,48,36,84,29.99,
080926666061,66606,47,36,83,29.99,
080926691100,69110,12,22,34,124.99,
080926692107,69210,11,6,17,127.99,
080926692602,69260,85,99,184,147.99,128.99
080926692619,69261,4,1,5,329.99,
080926692626,69262,21,7,28,184.99,
080926692640,69264,20,17,37,147.99,
080926692664,69266,8,6,14,154.99,
080926692671,69267,6,4,10,154.99,
080926692701,69270,58,6,64,105.99,
080926692732,69273,13,5,18,105.99,
080926692770,69277,10,12,22,127.99,
080926692831,69283,6,6,12,74.99,
080926692848,69284,11,2,13,105.99,
080926692855,69285,9,4,13,74.99,
080926692862,69286,11,12,23,105.99,
080926692879,69287,3,5,8,105.99,
080926692886,69288,6,4,10,105.99,
080926694002,69400,8,20,28,127.99,
080926694019,69401,9,15,24,127.99,
080926694026,69402,0,2,2,127.99,
080926694040,69404,6,11,17,127.99,
080926694101,69410,0,0,0,207.99,
080926694118,69411,3,4,7,195.99,
080926694149,69414,6,10,16,207.99,
080926694170,69417,5,4,9,195.99,
080926694187,69418,4,1,5,195.99,
080926694194,69419,5,5,10,195.99,
080926694248,69424,0,0,0,127.99,
080926694293,69429,0,0,0,134.99,
080926694316,69431,30,32,62,239.99,
080926694347,69434,4,9,13,254.99,
080926694378,69437,2,2,4,239.99,
080926694385,69438,2,2,4,239.99,
080926694392,69439,6,5,11,239.99,
080926694408,69440,0,18,18,144.99,
080926694439,69443,9,11,20,276.99,
080926694477,69447,0,3,3,234.99,
080926694507,69450,11,1,12,152.99,
080926694514,69451,7,5,12,127.99,
080926694538,69453,2,2,4,288.99,
080926694644,69464,4,5,9,135.99,
080926694736,69473,5,4,9,269.99,
080926696006,69600,23,23,46,127.99,
080926696013,69601,0,2,2,127.99,
080926730021,73002,30,35,65,7.99,5.99
080926730038,73003,24,0,24,7.99,
080926733008,73300-SLI,31,22,53,19.99,
080926733015,73301,31,33,64,19.99,
080926733022,73302,31,33,64,19.99,
080926733039,73303,18,24,42,19.99,
080926746114,74611,0,6,6,139.99,
080926880597,88059,20,24,44,112.99,
080926880610,88061,14,12,26,40.99,
080926880665,88066,0,0,0,118.99,
080926880818,88081,21,23,44,104.99,
080926880825,88082,5,6,11,59.99,
080926880849,88084,3,6,9,88.99,
080926888104,88810,23,22,45,84.99,
080926888111,88811,21,20,41,84.99,
080926890008,89000-SLI,5,4,9,98.99,
080926661493,66149,0,0,0,59.99,
852237007365,ARH300,72,41,113,134.99,109.99
852237007366,ARH400-L,16,15,31,147.99,
852237007367,ARH400-R,13,10,23,147.99,
985684578659,100672,22,12,34,,
796430000634,100063,2,2,4,132.99,132.99
796430000658,100065,13,2,15,124.99,119.99
796430000665,100066,15,13,28,31.99,
796430000672,100067,34,32,66,31.99,24.99
796430000689,100068,15,11,26,314.99,299.99
796430002454,100245,85,59,144,124.99,119.99
811192033024,30051,7,0,7,,
796430372151,37215,35,60,95,36.99,29.99
796430390667,39066,17,16,33,224.99,214.99
796430000641,100064,23,23,46,37.99,
796430221985,22198-TAS,0,3,3,59.99,54.99
725327605430,1-191101-B1,74,50,124,564.99,
725327611233,1-191101FS,1,6,7,499.99,
725327601036,1-191109,28,4,32,614.99,
725327600527,1-920151-17,32,30,62,439.99,
725327616122,1-G2C4031-10,0,0,0,219.99,
725327931966,1-G2C931-10,0,0,0,219.99,
725327616030,1-G2C931-12,0,0,0,219.99,
725327616054,1-G2C931-12G,0,12,12,219.99,
725327931973,1-G2C939-10,0,0,0,234.99,
725327616047,1-G2C939-12,0,12,12,229.99,
725327616337,1-G2S931,0,0,0,209.99,
725327616290,1-G2S939,15,15,30,219.99,
725327617433,1-G2S939-C,0,0,0,219.99,
725327625766,1-G3B941,0,0,0,249.99,
725327626480,1-G3B941-10,29,13,42,249.99,
725327625810,1-G3B941-15,99,99,198,249.99,
725327629368,1-G3B941-17,99,94,193,249.99,
725327937999,1-G3B941-CK3,0,0,0,299.99,
725327625803,1-G3B941G,26,32,58,249.99,
725327625957,1-G3B941G-15,29,63,92,249.99,
725327625773,1-G3B941T,67,41,108,249.99,
725327625988,1-G3B941T-15,99,75,174,249.99,
725327625704,1-G3B949,99,99,198,259.99,
725327626497,1-G3B949-10,19,18,37,259.99,
725327625759,1-G3B949-15,63,99,162,259.99,
725327619307,1-G3C931,0,15,15,249.99,
725327934479,1-G3C931-10,9,3,12,249.99,
725327625650,1-G3C931-MA,0,0,0,249.99,
725327937609,1-G3C931-SP3,0,0,0,252.99,
725327937616,1-G3C931-SP4,0,0,0,252.99,
725327630968,1-G3C931G-ZEB,0,6,6,274.99,
725327619437,1-G3C939,0,24,24,259.99,
725327630951,1-G3C93C,4,8,12,254.99,
725327623601,1-G3CP931,99,96,195,314.99,
725327631705,1-G3CP931-10,31,6,37,314.99,
725327626343,1-G3CSR9031,23,6,29,249.99,
725327620211,1-G3P941,99,99,198,314.99,
725327936558,1-G3P941-TAC,46,62,108,424.99,
725327934981,1-G3P941-TL1,3,2,5,369.99,
725327626374,1-G3XLSR9041,84,99,183,254.99,
725327626367,1-G3XSR9031,97,21,118,254.99,
725327935391,1-GX4M931,0,0,0,284.99,
725327935827,1-GX4M931-10,49,58,107,284.99,
725327937753,1-GX4M931B,6,24,30,289.99,
725327937739,1-GX4M931G,23,21,44,289.99,
725327936008,1-GX4M93B,25,17,42,294.99,
725327936015,1-GX4M93C,98,47,145,294.99,
725327935988,1-GX4M93E,18,18,36,294.99,
725327935513,1-GX4MP931,99,99,198,309.99,
725327936596,1-GX4MP931-10,6,0,6,309.99,
725327937692,1-GX4MP931-RI,0,0,0,394.99,
725327938101,1-GX4MP931-TL1,69,69,138,369.99,
725327615316,1-TH9041,15,2,17,274.99,
725327615347,1-TH9C031,87,66,153,274.99,
725327939504,1-TX22131,0,26,26,284.99,
725327939511,1-TX22131-10,0,0,0,284.99,
725327939924,1-TX22131-RI,0,1,1,340.0,
725327932017,1-TX22141,0,0,0,254.99,
725327932161,1-TX22141-10,7,1,8,254.99,
725327935018,1-TX22141-10US1,41,99,140,309.99,
725327935001,1-TX22141-US1,31,66,97,309.99,
725327932369,1-TX22141F,28,17,45,254.99,
725327939580,1-TX22231,22,18,40,284.99,
725327932512,1-TX22241,25,8,33,254.99,
725327932741,1-TX22C151,7,10,17,384.99,
725327936664,1-TX22C151-T,14,30,44,429.99,
725327342021,17B6,0,0,0,434.99,
725327341468,17SS6,0,0,0,479.99,
725327627418,2-32721,0,0,0,279.99,
725327627449,2-32729,0,0,0,289.99,
725327617563,2-357051RH,0,0,0,749.99,
725327617594,2-357065RH,0,0,0,759.99,
725327617600,2-357081RH,0,0,0,749.99,
725327617617,2-357085RH,0,0,0,759.99,
725327609377,2-380121UL,0,0,0,404.99,
725327610236,2-380129UL,0,0,0,419.99,
725327605379,2-440029TKRT,0,0,0,539.99,
725327351238,2-440041TKR,0,0,0,469.99,
725327204022,44SS4,0,0,0,529.99,
725327351245,2-440049TKR,0,0,0,479.99,
725327617556,2-440061RH,0,0,0,749.99,
725327204046,M44-6SS,0,0,0,529.99,
725327615583,2-440081RH,0,0,0,749.99,
725327615965,2-440085RH,0,0,0,759.99,
725327610694,2-441021PFS,0,0,0,374.99,
725327608332,2-441029TCPLY,0,0,0,384.99,
725327604532,2-441031MAG,0,0,0,409.99,
725327602118,2-441031T,0,0,0,409.99,
725327607083,2-441031TC,0,0,0,409.99,
725327604525,2-441039MAG,0,0,0,449.99,
725327602125,2-441039T,0,0,0,449.99,
725327607090,2-441039TC,0,0,0,449.99,
725327611189,2-441061MAG,0,0,0,414.99,
725327600954,2-441061T,0,0,0,414.99,
725327611172,2-441069MAG,0,0,0,449.99,
725327600978,2-441069T,0,0,0,449.99,
725327617662,2-454081RH,0,0,0,749.99,
725327617679,2-454085RH,0,0,0,759.99,
725327620617,2-460051RH,0,0,0,779.99,
725327620624,2-460055RH,0,0,0,784.99,
725327620648,2-460061RH,0,0,0,779.99,
725327620631,2-460065RH,0,0,0,784.99,
725327619079,2-460081RH,0,0,0,779.99,
725327619062,2-460085RH,0,0,0,784.99,
725327203018,M605-2B,0,0,0,299.99,
725327609681,2-605021PLY,0,0,0,299.99,
725327203025,M605-2SS,0,16,16,314.99,
725327609698,2-605029PLY,0,0,0,314.99,
725327935056,2-60531NS,0,0,0,349.99,
725327938002,2-60535NS,65,39,104,364.99,
725327935063,2-60535NSVZ,0,0,0,394.99,
725327935049,2-60539NS,0,0,0,349.99,
725327935070,2-6053CNS,0,0,0,379.99,
725327634447,2-605P31,0,0,0,329.99,
725327634430,2-605P39,0,27,27,349.99,
725327320142,M608-4SS,0,0,0,619.99,
725327320166,M608-6SS,0,0,0,619.99,
725327340386,627SS4,0,0,0,429.99,
725327340836,627SS6,0,0,0,429.99,
725327200031,65B4,0,0,0,399.99,
725327330080,65SS4,0,0,0,414.99,
725327200130,66B4,0,0,0,414.99,
725327200154,66SS4,0,0,0,424.99,
725327200161,66B6,0,0,0,414.99,
725327200185,66SS6,0,0,0,424.99,
725327616023,2-692031,0,0,0,524.99,
725327616009,2-692039,0,0,0,569.99,
725327616016,2-692061,0,0,0,524.99,
725327615996,2-692069,0,0,0,569.99,
725327200727,M82-4B,0,0,0,354.99,
725327617488,2-856021CH,10,0,10,284.99,
725327934004,2-856021SW,0,0,0,309.99,
725327617501,2-856021ULCH,0,13,13,284.99,
725327617495,2-856029CH,7,0,7,294.99,
725327934011,2-856029SW,0,0,0,319.99,
725327617518,2-856029ULCH,0,23,23,294.99,
725327620839,2-85621,21,7,28,284.99,
725327620846,2-85629,0,11,11,294.99,
725327620860,2-85629UL,0,0,0,294.99,
725327936763,2-85631E-NSVZ,5,5,10,389.99,
725327933878,2-85631NS,56,36,92,314.99,
725327933892,2-85635NSVZ,24,24,48,364.99,
725327933854,2-85639NS,0,0,0,324.99,
725327933908,2-8563CNS,0,0,0,344.99,
725327935025,2-8563KCCH-NSVZ,12,2,14,399.99,
725327937111,2-856EX39CH,32,17,49,499.99,
725327634461,2-856P31,0,0,0,324.99,
725327634454,2-856P39,2,18,20,334.99,
725327341796,2-905021,0,0,0,309.99,
725327341802,905SS2,0,0,0,319.99,
725327935032,2-90503KCH-SNS,0,0,0,369.99,
725327618287,2-942021,0,0,0,309.99,
725327618560,2-942029,0,0,0,319.99,
725327618713,2-942031,0,0,0,309.99,
725327618720,2-942039,0,0,0,319.99,
725327901150,358-0005-01,0,0,0,27.99,
725327901167,358-0005-02,0,0,0,27.99,
725327901181,358-0007-01,0,8,8,27.99,
725327901204,358-0009-01,0,0,0,27.99,
725327901297,358-0013-01,0,0,0,27.99,
725327901303,358-0014-01,14,10,24,27.99,
725327901389,358-0017-01,0,0,0,19.99,
725327901396,358-0017-02,2,0,2,19.99,
725327901495,358-0021-00,0,12,12,,
725327901501,358-0021-01,0,0,0,,
725327901518,358-0021-02,6,1,7,,
725327935377,358-0025-03,0,0,0,27.99,
725327600251,5-11091-17,0,0,0,27.99,
725327610304,5-11221PLY,13,0,13,19.99,
725327932833,1-1911COM-USGR1,0,0,0,479.99,
725327937760,1-GX4M931-CK1,1,29,30,304.99,
725327931850,2-440085RH-DLX,0,0,0,774.99,
093674826700,CA-AGM-22-1,18,0,18,,
093674826717,CA-AGM-32-1,11,0,11,,
093674826663,CA-AHB-22-1,26,6,32,,
093674826670,CA-AHB-32-1,16,7,23,,
093674826687,CA-ARD-22-1,21,2,23,,
093674826694,CA-ARD-32-1,17,6,23,,
093674824119,CA-BR-22-1,5,10,15,,
093674824102,CA-BR-32-1,7,5,12,,
093674805156,L-BR-23-1,10,7,17,,
093674819672,LA-DTOM-22-1,4,4,8,,
093674825970,LA-HBG-24,1,3,4,,
093674813588,LZ-BTB-52-1,0,7,7,,
093674815001,LZ-DTOM-32-1,26,2,28,,
093674815346,LZ-FL-12-1,7,6,13,,
093674817708,LZ-WUS-32-1,7,6,13,,
093674804784,M-MDG-13-1,1,3,4,,
093674818101,MA-BR-12-1,10,7,17,,
0093674826151,MA-MDG-14,4,2,6,,
093674814462,MZ-AR15-32-1,9,4,13,,
093674813991,MZ-BRF-12-1,3,4,7,,
093674817234,MZ-TK-42-1,12,6,18,,
093674817944,MZ-US-32-1,13,7,20,,
093674824096,N-TKB-32-2,6,3,9,,
093674824058,N-TKG-22-2,5,0,5,,
093674800922,S-CAP-33-1,2,0,2,,
093674823761,SA-AB-32-1,6,7,13,,
093674820159,SA-FL-22-1,6,4,10,,
093674820685,SA-LPD-12-1,11,7,18,,
093674821248,SA-MDT-32-1,6,3,9,,
093674821774,SA-SUN-22-1,20,4,24,,
093674813502,SZ-BR-32-1,16,3,19,,
093674814790,SZ-CATI-62-1,8,1,9,,
093674814950,SZ-DPG-42-1,4,0,4,,
093674826793,XL-AR15-22-1,16,5,21,,
093674826809,XL-AR15-32-1,15,6,21,,
093674826731,XL-BR-22-1,15,3,18,,
093674826748,XL-BR-32-1,7,5,12,,
093674826854,XL-DTOM-22-1,16,6,22,,
093674826861,XL-DTOM-32-1,9,6,15,,
093674826915,XL-FL-22-1,13,6,19,,
093674826922,XL-FL-32-1,13,6,19,,
093674826618,XMC-ABK-12-1,4,14,18,,
093674826625,XMC-ABK-22-1,25,9,34,,
093674826052,AA-AB-22-1,16,7,23,,
093674826069,AA-AB-32-1,9,2,11,,
093674826076,AA-AB-52-1,21,11,32,,
093674826083,AA-AB-62-1,14,7,21,,
093674826175,MA-AG-22-1,79,13,92,,
602686292030,TA5,0,0,0,1239.99,
602686292085,TA5100D,0,0,0,1389.99,
602686211000,T1,0,0,0,1319.99,
602686441001,T1-14,0,0,0,1389.99,
602686422833,T1-14-50DC2,0,0,0,2224.99,
602686422369,T1-14C3,0,0,0,2189.99,
602686213004,T1-C,0,0,0,1259.99,
602686211086,T1100D,0,0,0,1859.99,
602686211031,T150D,0,0,0,1589.99,
602686214032,T150DTG,0,0,0,3229.99,
602686214230,T150DTGTS,0,0,0,4329.99,
602686441100,T1B-14,0,0,0,1789.99,
602686211185,T1B100D,0,0,0,2259.99,
602686211130,T1B50D,0,0,0,1959.99,
602686421935,T1CH,0,0,0,1769.99,
602686212007,T5,0,0,0,1154.99,
